longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,,predicted
-121.88,37.67,25,2244,301,937,324,6.4524,296900,INLAND,,281254.01
-118.37,34.21,36,1392,326,1181,303,3.1563,176400,<1H OCEAN,,166897
-118.25,34.01,43,1575,475,1980,469,1.7425,100500,<1H OCEAN,,105688
-117.79,35.21,4,2,2,6,2,2.375,137500,INLAND,,206304.2
-118.24,34.03,52,142,47,137,45,1.8333,312500,<1H OCEAN,,173898.01
-120.99,37.66,46,1750,347,754,356,2.9137,106000,INLAND,,114064
-122.56,37.97,52,1833,324,735,306,4.6944,398900,NEAR BAY,,336698.04
-122.43,37.77,52,2416,620,1188,591,2.3887,337500,NEAR BAY,,301136.05
-121.91,37.93,13,1610,198,703,217,8.7059,329400,INLAND,,336858.02
-118.43,33.99,43,2483,548,1212,493,4.0189,302900,<1H OCEAN,,343666.06
-122.19,39.91,39,2467,529,1433,502,1.8571,53500,INLAND,,61010
-118.28,34,48,1514,376,1353,344,2.1607,96100,<1H OCEAN,,116654
-118.15,34.11,52,1000,192,363,158,4.2981,352800,<1H OCEAN,,245538
-121.99,36.98,40,1104,224,669,215,4.3409,256300,NEAR OCEAN,,244805
-118.87,34.2,26,1924,245,775,244,7.001,286800,<1H OCEAN,,360323.03
-122.5,37.74,44,2527,518,1434,444,3.875,275700,NEAR OCEAN,,285608
-122.26,37.5,24,2307,510,842,507,3.6111,341500,NEAR OCEAN,,310117.01
-118.95,34.17,23,2630,404,1184,385,5.2955,247600,<1H OCEAN,,321812.09
-122.72,38.45,41,1743,373,780,357,3.1467,175500,<1H OCEAN,,170733
-122.86,38.42,38,1166,223,584,225,3.6667,244400,<1H OCEAN,,191604
-121.79,38.67,30,2602,401,981,405,4.7222,167200,INLAND,,179262
-119.19,34.22,26,3175,736,2460,775,3.125,219900,NEAR OCEAN,,203739
-121.7,38.65,22,1360,282,808,229,2.4167,225000,INLAND,,98429
-119.68,36.81,16,2668,454,1536,457,3.9792,88900,INLAND,,89643
-121.91,36.6,35,2605,410,1110,406,5.5519,329500,NEAR OCEAN,,334018.02
-117.68,33.48,15,1786,299,727,293,5.0527,231400,<1H OCEAN,,264362.04
-121.28,38.14,38,2803,500,1223,509,4.119,128800,INLAND,,153262
-117.24,33.36,11,2786,480,1250,450,4.5,222600,<1H OCEAN,,225929.01
-117.13,32.96,15,2267,292,1180,289,6.712,240200,<1H OCEAN,,277787
-122.38,41.43,45,2245,448,1155,421,1.6509,46200,INLAND,,61873
-122.04,37.99,36,2765,495,1478,441,4.125,136200,NEAR BAY,,160330
-121.81,38.84,37,352,65,238,67,2.8542,275000,INLAND,,137801
-122.31,37.56,45,1685,321,815,314,4.2955,309700,NEAR OCEAN,,307370.02
-118.28,33.82,30,3615,760,2813,752,5.3849,217700,<1H OCEAN,,247499.03
-122.64,38.25,31,2554,515,1507,533,3.8,162600,<1H OCEAN,,210363.01
-118.27,34.16,15,5036,1299,3164,1175,2.9148,238700,<1H OCEAN,,235524
-117.06,32.71,11,2397,523,1566,514,3.8687,145200,NEAR OCEAN,,133822
-122.06,37.38,21,1798,399,837,410,5.6999,470000,NEAR BAY,,343853.09
-118.11,34.01,41,815,252,775,231,2.2847,190000,<1H OCEAN,,167761
-118.23,34.09,41,438,201,690,161,2.0476,181300,<1H OCEAN,,156769
-118.2,33.94,44,1413,298,1200,307,3.5125,169300,<1H OCEAN,,158894
-118.41,33.93,22,2514,605,1225,568,4.1818,339700,<1H OCEAN,,357089.03
-118.2,33.94,45,1818,408,1705,373,4.0441,157500,<1H OCEAN,,160959
-122.87,38.61,23,2676,521,1456,500,3.7361,173700,<1H OCEAN,,194074
-118.04,34.04,32,1619,323,1492,342,3.5,165100,<1H OCEAN,,159658
-118.38,33.81,36,1018,148,329,169,10.5045,500001,NEAR OCEAN,,500001
-118.2,34.12,41,1908,503,1557,453,2.9194,162000,<1H OCEAN,,173808
-122.36,37.92,52,215,41,126,43,1.3929,104200,NEAR BAY,,129415.01
-118.44,34.18,36,2077,496,1206,528,2.2326,221000,<1H OCEAN,,213381
-117.81,33.63,17,4477,610,1798,612,8.1093,410400,<1H OCEAN,,357175.02
-122.22,38.08,37,4590,857,2920,832,3.436,94800,NEAR BAY,,137066
-117.08,32.63,33,2891,793,1607,754,2.1281,139800,NEAR OCEAN,,134130
-122.29,40.44,30,1270,365,840,324,1.3904,48100,INLAND,,62800
-124.16,40.78,50,2285,403,837,353,2.5417,85400,NEAR OCEAN,,93113.01
-118.35,34.13,39,1610,278,511,278,4.3333,385900,<1H OCEAN,,430766.19
-122.26,37.57,23,7995,1254,3484,1198,6.5948,404000,NEAR BAY,,365607.1
-117.23,33.83,2,1424,251,681,192,4.0833,100000,INLAND,,170193
-122.59,38.43,20,2791,546,785,512,3.4561,216700,<1H OCEAN,,192552
-118.38,34.04,31,2846,727,2120,672,2.7226,254200,<1H OCEAN,,254403.01
-117.96,33.87,35,1972,367,1152,356,3.7222,187500,<1H OCEAN,,193826
-118.19,34.02,44,2702,770,3260,721,2.3575,144800,<1H OCEAN,,145739
-122,38.36,34,2735,539,1390,491,2.7262,118800,INLAND,,100814
-116.99,32.71,21,3049,582,2355,585,3.8904,113800,NEAR OCEAN,,151944
-121.78,37.68,17,3112,872,1392,680,3.0222,172500,INLAND,,160186
-121.26,38.68,4,3080,827,1195,683,2.7477,133000,INLAND,,137744
-117.72,33.61,26,2033,463,618,450,2.5685,80400,<1H OCEAN,,119665.01
-121.38,38.69,35,2943,554,1460,510,2.6713,84400,INLAND,,113758
-120.95,39.93,26,2023,385,922,365,2.8125,83500,INLAND,,78228
-122.47,37.5,18,2297,416,1086,381,4.875,334600,NEAR OCEAN,,390519.07
-118.02,33.76,27,2905,587,1781,561,4.25,214800,<1H OCEAN,,201791
-122.49,37.74,52,2189,433,1147,420,3.4583,321300,NEAR OCEAN,,312047
-118.19,33.97,30,1790,556,1827,520,1.7562,181300,<1H OCEAN,,162174
-118.02,33.84,35,3473,563,2091,580,4.4821,214100,<1H OCEAN,,199785
-117.31,34.04,5,2785,577,1310,536,3.39,149500,INLAND,,125265
-118.04,34.08,35,1148,258,975,253,4.037,173300,<1H OCEAN,,175447
-119.2,34.26,25,2203,367,1194,377,5.4087,223200,NEAR OCEAN,,277400
-117.99,33.84,31,2982,547,1895,570,4.9115,255500,<1H OCEAN,,203231
-118.2,34.13,52,2035,459,2589,438,3.5349,193600,<1H OCEAN,,189918
-121.85,36.6,41,3138,717,1890,642,2.4864,140400,<1H OCEAN,,163722
-118.11,34.08,42,3172,644,1829,642,3.3966,243200,<1H OCEAN,,212900
-117.97,33.83,16,2035,564,1118,503,3.2546,187500,<1H OCEAN,,190401
-117.15,32.76,37,1921,502,811,472,2.75,175000,NEAR OCEAN,,195002
-117.81,33.66,20,2851,490,1192,463,5.8752,274200,<1H OCEAN,,288179.01
-116.97,32.79,32,1255,338,782,302,2.6635,113600,<1H OCEAN,,152860
-122.23,37.8,51,1590,414,949,392,1.9028,127900,NEAR BAY,,129822
-119.78,36.8,34,3426,623,1938,647,2.8994,66000,INLAND,,75873
-122.01,37.53,27,1890,303,889,314,5.7057,287600,NEAR BAY,,271720
-118.89,34.22,20,3878,665,1651,591,5.5402,264600,<1H OCEAN,,282236
-124.17,40.77,30,1895,366,990,359,2.2227,81300,NEAR OCEAN,,75174
-120.96,37.67,17,2434,511,1558,546,2.9219,114300,INLAND,,119854
-122.14,37.73,52,2024,320,823,334,5,264700,NEAR BAY,,278337.08
-121.62,39.15,36,2321,455,1168,489,3.0962,74000,INLAND,,103388
-116.54,33.87,16,3648,1035,1687,581,1.9167,70400,INLAND,,94881
-118.41,34,35,684,161,381,159,2.8393,272000,<1H OCEAN,,290963.01
-118.14,33.79,23,2573,688,1478,604,3.4833,209400,NEAR OCEAN,,231459.02
-117.96,33.85,35,1175,191,568,186,4.125,189200,<1H OCEAN,,207332
-118.05,33.83,24,4316,678,2286,665,5.7018,286700,<1H OCEAN,,257678
-122.14,37.9,32,5738,746,2099,732,10.3224,500001,NEAR BAY,,495362.94
-117.95,34.09,18,1179,324,1296,331,2.851,140600,<1H OCEAN,,168709
-117.66,35.61,5,5735,932,2623,862,4.8494,87200,INLAND,,141620
-118.22,34.14,52,2298,406,1203,387,5.5291,274600,<1H OCEAN,,342229.01
-118.38,34.04,45,767,130,254,118,6.2895,340400,<1H OCEAN,,427588.4
-118.09,33.89,42,991,,717,219,4.0926,164400,<1H OCEAN,,181159
-121.37,38.57,16,3895,896,1762,855,2.6635,135800,INLAND,,128300
-118.39,34.17,26,6429,1611,2806,1491,3.1929,265200,<1H OCEAN,,266268.02
-121.38,36.85,13,4115,782,2903,747,3.7316,192400,INLAND,,210868
-122.1,37.66,36,1305,225,768,234,4.275,185300,NEAR BAY,,197217
-122.43,37.43,17,11999,2249,5467,1989,4.8405,354300,NEAR OCEAN,,413084.19
-117.3,33.07,16,3147,765,2165,690,3.5585,284800,NEAR OCEAN,,228976.01
-122.49,37.59,35,2683,475,1498,484,5.1282,262500,NEAR OCEAN,,297543
-118.31,34.05,40,1667,365,1161,384,3.1406,417600,<1H OCEAN,,191228
-118.42,34,45,1807,355,883,371,5.0357,329800,<1H OCEAN,,352901.05
-122.02,37.59,18,1165,333,855,319,3.6923,213200,NEAR BAY,,207684
-116.39,33.72,19,7646,1618,2496,1075,3.5569,128000,INLAND,,158344.04
-124.15,40.78,41,2127,358,911,349,3.1711,104200,NEAR OCEAN,,111925
-119.29,34.44,34,4314,878,2361,831,3.2279,243100,NEAR OCEAN,,250374.01
-122.17,37.73,46,2163,470,925,435,3.25,177500,NEAR BAY,,190962
-117.44,33.93,33,1371,236,715,227,4.375,129900,INLAND,,133087
-117.99,34.06,32,2491,616,2660,595,2.564,145800,INLAND,,150746
-122.29,37.81,46,12,4,18,7,0.4999,67500,NEAR BAY,,207718.08
-118.42,34,14,3771,1180,2355,978,3.1603,287500,<1H OCEAN,,328366.02
-121.82,37.73,47,127,23,51,21,4.3472,375000,INLAND,,156103
-122.03,37.54,16,4458,856,3038,870,5.0739,208000,NEAR BAY,,238711
-122.7,38.45,39,2015,335,640,315,4.1734,240500,<1H OCEAN,,238781
-117.31,34.14,44,1487,273,972,281,3.2292,86100,INLAND,,99514
-117.98,34.08,17,3640,830,3537,807,3.4784,152200,INLAND,,149436
-121.99,38.27,16,4138,758,1762,723,3.1979,137500,INLAND,,132996
-118.22,33.92,32,1263,333,1789,346,1.9957,89300,<1H OCEAN,,111478
-117.92,34.06,35,2894,467,1420,479,5.184,224900,<1H OCEAN,,222733
-119.85,36.97,13,2872,477,1607,481,4.475,102400,INLAND,,108214
-118.27,34.14,10,1060,332,1025,288,3.0074,175000,<1H OCEAN,,210049
-122.66,38.27,16,1523,308,477,315,2.1696,75000,<1H OCEAN,,163132
-118.48,34.04,49,3780,741,1435,690,4.3158,500001,<1H OCEAN,,441178.35
-117.99,33.84,34,2079,343,1379,352,5.103,207000,<1H OCEAN,,209522
-121.25,39.17,9,999,189,411,176,2.125,151800,INLAND,,101794
-117.05,32.67,32,4227,785,2842,795,3.9646,137800,NEAR OCEAN,,145287
-121.29,37.97,52,2995,555,1392,503,1.7794,98800,INLAND,,88943
-117.08,33.82,6,1771,293,935,279,4.065,148200,INLAND,,157499.01
-118.29,33.99,43,1902,398,1153,363,1.9375,112900,<1H OCEAN,,102555
-121.06,39.22,52,1749,422,837,391,2.325,109700,INLAND,,109348
-118.38,33.96,44,2395,458,1287,450,4.6923,299000,<1H OCEAN,,326469
-117.18,32.78,21,4185,1018,3122,993,3.0481,210000,NEAR OCEAN,,206526
-118.14,34.01,46,1746,447,1296,392,2.3929,156800,<1H OCEAN,,170190
-122.34,37.59,44,1395,269,736,288,5.6206,386400,NEAR OCEAN,,347774.03
-121.8,37.69,17,3956,639,2222,662,5.4324,215500,INLAND,,212368
-122.58,38.08,27,10839,1637,4406,1623,5.615,285600,NEAR BAY,,296374
-122.22,38.1,38,931,181,566,207,3.0221,93300,NEAR BAY,,137464
-118.04,34.1,39,2302,412,1590,406,4.8017,273800,INLAND,,268444
-118.21,33.83,38,793,193,601,187,2.8837,176100,NEAR OCEAN,,179279
-118.27,34.24,30,2180,369,1050,390,6.3688,277600,<1H OCEAN,,343726.05
-119.12,36.05,27,1575,321,1063,317,2.1477,53900,INLAND,,62676
-118.11,33.75,24,1608,314,592,314,5.0926,390500,NEAR OCEAN,,386671.26
-117.94,33.67,26,2552,314,925,323,8.1839,367000,<1H OCEAN,,362789.1
-118.54,34.28,18,5481,780,2477,764,6.7248,377200,<1H OCEAN,,315972.06
-122.04,37.35,28,3250,485,1328,473,7.4729,431600,<1H OCEAN,,423326.19
-121.99,37.36,32,1754,324,917,330,4.6761,298300,<1H OCEAN,,251886
-117.39,34.04,27,2919,549,1841,564,2.8682,96400,INLAND,,106443
-122.23,37.79,43,5963,1344,4367,1231,2.1917,112800,NEAR BAY,,187387.01
-121.54,38.58,30,4648,1252,2524,1089,1.3177,74300,INLAND,,89160
-118.29,34.02,21,1641,491,1526,453,2.087,141300,<1H OCEAN,,134359
-117.87,33.83,27,2287,,1140,351,5.6163,231000,<1H OCEAN,,270896
-118.17,34.03,31,1014,252,1064,247,2.4167,125500,<1H OCEAN,,144953
-121.24,38.78,11,1851,352,1049,369,3.5288,141100,INLAND,,139026
-118.13,34.13,39,2099,397,1500,380,4.8304,493200,<1H OCEAN,,254892.03
-117.09,32.76,29,1650,496,882,445,2.2287,140000,NEAR OCEAN,,142937
-120.84,35.32,17,4197,802,1656,732,3.526,183900,NEAR OCEAN,,262987
-121.85,37.26,16,2312,303,1158,295,7.4323,311800,<1H OCEAN,,358666.09
-117.18,32.95,4,19001,2688,8980,2441,6.3237,260900,<1H OCEAN,,288962.01
-116.45,33.8,9,5534,1206,2283,1008,3.6161,99100,INLAND,,145625.03
-117.25,33,14,2518,458,931,414,5.8393,485300,NEAR OCEAN,,367595.16
-122.13,37.68,43,1676,340,924,328,3.6,179400,NEAR BAY,,179272
-121.94,37.34,42,2174,420,1304,464,3.1429,286500,<1H OCEAN,,228289
-121.86,37.66,22,3634,664,1699,640,4.1597,293200,INLAND,,213819
-117.76,34.06,30,1700,504,1719,459,2.227,91900,INLAND,,114374
-117.02,32.7,22,2756,516,1849,486,4.1837,125400,NEAR OCEAN,,144386
-124.01,40.97,21,1513,319,943,301,3.538,102700,<1H OCEAN,,117082
-122.94,38.49,37,3169,719,777,344,2.7072,117100,<1H OCEAN,,147818
-117.26,33.19,4,2342,595,1518,545,2.9469,216100,NEAR OCEAN,,183167
-117.59,34.02,14,1463,261,881,245,4.7857,152500,INLAND,,152924
-122.19,37.82,32,1835,264,635,263,8.317,365900,NEAR BAY,,423542.13
-122.44,37.75,52,3114,637,1144,591,4,375000,NEAR BAY,,355916.01
-118.28,34.01,46,441,167,621,144,1.8824,162500,<1H OCEAN,,118252
-117.15,32.72,51,1321,,781,499,1.3071,250000,NEAR OCEAN,,165274
-122.43,37.72,50,2912,562,1989,537,3.6667,252600,NEAR BAY,,244390
-117.86,34.24,52,803,267,628,225,4.1932,14999,INLAND,,218466
-121.45,37.72,2,2239,321,766,219,5.75,240200,INLAND,,206568
-118.67,34.27,15,3221,659,1390,607,3.5313,191800,<1H OCEAN,,209580
-118.32,34.09,44,2666,,2297,726,1.676,208800,<1H OCEAN,,208847.01
-122.2,37.88,36,1065,160,398,155,7.7736,378100,NEAR BAY,,413675.17
-117.07,32.69,29,1429,293,1091,317,3.4609,118000,NEAR OCEAN,,123374
-120.9,39.95,20,1349,238,601,203,3.5417,96600,INLAND,,98182
-118.48,34.26,36,1770,296,938,304,5.749,238000,<1H OCEAN,,257176
-118.54,34.22,34,2193,513,1299,497,3.6187,211600,<1H OCEAN,,219883
-121.84,37.66,13,13182,2074,4847,1950,5.6417,352900,INLAND,,243658
-119.69,36.38,25,1688,302,879,277,3.3214,103100,INLAND,,91275
-118.11,33.92,32,1016,190,729,177,4.3,151300,<1H OCEAN,,185599
-120.69,36.84,18,902,195,771,174,2.2083,55000,INLAND,,80365
-118.23,33.76,21,49,14,29,16,5,87500,NEAR OCEAN,,321732.11
-122.27,37.78,45,1169,263,723,286,3.9444,212900,NEAR BAY,,228736.02
-117.72,33.53,14,1672,295,704,293,5.1129,251300,<1H OCEAN,,296810.07
-117.18,32.69,37,3112,716,1304,674,3.2121,320800,NEAR OCEAN,,320613.12
-119.78,36.31,14,1287,291,737,269,3.1667,126400,INLAND,,80631
-122.22,37.77,40,494,114,547,135,2.8015,114800,NEAR BAY,,126002
-119.56,36.1,25,1093,262,893,252,2.13,50800,INLAND,,60529
-118.27,34,43,1258,381,1276,358,1.8917,106900,<1H OCEAN,,107032
-121.79,38.01,17,4032,814,1749,618,3.1728,146800,INLAND,,140292
-118.49,34.01,28,651,252,333,174,1.9722,500001,<1H OCEAN,,297592.01
-121.77,37.68,44,495,112,277,109,2.6667,179200,INLAND,,147429
-118.39,34.28,24,4694,820,3566,777,4.4818,166200,<1H OCEAN,,212363
-118.02,33.83,26,3616,892,2257,821,3.1497,217600,<1H OCEAN,,197418
-118.21,33.79,44,121,29,153,30,2.1964,150000,NEAR OCEAN,,164289.05
-121.44,38.58,42,2334,435,892,446,3.0208,148800,INLAND,,100120
-117.86,33.87,19,1591,279,891,237,5.6573,216000,<1H OCEAN,,261026
-118.35,34.08,52,2877,721,1186,704,3.2645,175000,<1H OCEAN,,345224.08
-122.38,40.54,36,1216,240,647,228,2.6944,75300,INLAND,,95677
-119.79,34.44,25,1479,314,977,309,4.1797,271800,NEAR OCEAN,,294989.01
-121.27,37.96,52,583,114,310,93,2.5625,54200,INLAND,,93003
-120.02,39.24,32,1347,444,825,303,1.8269,225000,INLAND,,98065
-120.15,39.2,14,1382,242,141,66,4.1016,283300,INLAND,,185107.02
-118.31,33.88,32,2421,671,1491,587,3.5644,242300,<1H OCEAN,,237003
-117.99,34,26,2988,397,1371,415,6.6988,382500,<1H OCEAN,,333137.07
-122,38.23,1,2062,343,872,268,5.2636,191300,INLAND,,174729
-122.07,37.91,28,1731,295,810,295,5.0391,259800,NEAR BAY,,262072.03
-117.42,34.1,18,3977,809,2231,742,4.1399,115400,INLAND,,134615
-118.14,34.01,42,1973,510,1841,502,2.5326,156500,<1H OCEAN,,169807
-118.46,34.42,25,2988,525,1884,513,4.7007,169500,<1H OCEAN,,203137
-117.31,34.44,10,1731,299,1056,312,3.6007,104000,INLAND,,119068
-121.89,37.67,19,2034,288,852,295,6.5285,300400,INLAND,,300679
-117.21,33.95,5,8403,1240,3962,1150,5.2174,155500,INLAND,,175474
-121.65,39.32,40,812,154,374,142,2.7891,73500,INLAND,,96331
-118.18,33.82,52,2618,472,943,440,3.7895,254000,NEAR OCEAN,,254665.02
-117.83,33.77,26,4931,853,2249,818,4.275,285400,<1H OCEAN,,247227
-117.2,32.85,26,2298,549,980,555,2.4207,213500,NEAR OCEAN,,229586
-122.32,37.92,28,4649,977,2606,953,3.2674,129100,NEAR BAY,,249842.08
-118.36,34.17,44,2295,560,1543,528,2.3851,194100,<1H OCEAN,,218439.01
-118.38,33.84,25,5775,1149,2637,1117,5.4968,379800,<1H OCEAN,,358662.02
-122.08,37.37,29,1229,,707,194,7.1108,465000,NEAR BAY,,453868.56
-117.7,33.57,9,1204,355,469,293,3.6196,119900,<1H OCEAN,,266108.12
-121.88,37.4,9,6751,,4240,1438,5.34,257400,<1H OCEAN,,245959
-121.43,39.18,36,1124,184,504,171,2.1667,93800,INLAND,,86230
-117.32,33.22,15,4784,1039,1810,986,2.4375,108900,NEAR OCEAN,,146140
-117.32,34.19,6,1068,182,999,188,4.7222,109000,INLAND,,134313
-118.01,33.88,19,1434,391,1088,341,3.369,269600,<1H OCEAN,,179128
-118.16,33.78,52,3248,853,1819,815,3.1739,222900,NEAR OCEAN,,286850.03
-118.29,34.18,10,4292,1075,2719,987,3.6974,286600,<1H OCEAN,,241778
-119.14,34.17,16,1593,353,836,357,2.726,67500,NEAR OCEAN,,266400.06
-118.25,33.89,41,1476,286,1086,278,2.4632,111700,<1H OCEAN,,98478
-121.07,39.05,10,1813,311,827,287,3.6087,182100,INLAND,,166116
-120.71,37.39,40,680,160,785,175,2.6058,72700,INLAND,,102439
-117.16,32.73,52,1682,617,873,534,2.0972,112500,NEAR OCEAN,,170977
-121.34,38.57,14,5737,1008,2731,983,4.4602,134500,INLAND,,154562
-117.24,32.8,18,2205,661,874,580,3.8018,112500,NEAR OCEAN,,246471.01
-116.57,35.43,8,9975,1743,6835,1439,2.7138,22500,INLAND,,86022
-117.96,33.75,22,2300,539,1625,542,2.78,196300,<1H OCEAN,,188601
-121.83,37.34,26,1848,339,1952,327,4.087,182500,<1H OCEAN,,158716
-118.29,34.09,52,1272,322,984,353,1.9063,261600,<1H OCEAN,,212312
-120.94,40.14,31,3127,664,1345,580,1.5774,58000,INLAND,,68255
-117.97,33.82,26,2335,504,1121,502,2.9891,205200,<1H OCEAN,,204943
-122.43,37.8,52,2994,821,1240,779,3.3715,500000,NEAR BAY,,480306.73
-117.85,34,26,2712,402,1389,377,5.6513,227900,<1H OCEAN,,251494
-117.85,33.81,26,4186,767,2447,777,4.9917,248100,<1H OCEAN,,230469
-122.49,38.32,30,1631,284,788,284,3.3098,195500,<1H OCEAN,,185591
-118.51,34.16,23,11154,1995,4076,1809,5.4609,500001,<1H OCEAN,,384192.27
-119.99,38.88,17,2807,529,675,251,2.7457,107800,INLAND,,120066
-118.32,34.2,36,759,136,372,135,4.9886,328900,<1H OCEAN,,245476.01
-118.09,33.82,36,2219,393,1042,396,5.2299,239800,<1H OCEAN,,237193
-122.08,37.63,37,1793,364,1534,346,3.6458,156600,NEAR BAY,,167845
-121.25,37.92,19,2109,427,1742,426,2.4097,66000,INLAND,,97736
-117.69,33.53,17,5041,778,2396,801,6.0868,282900,<1H OCEAN,,284216
-117.99,33.72,26,1787,275,801,270,5.5514,255700,<1H OCEAN,,242854
-118.15,34,32,3218,739,2368,730,3.1406,175300,<1H OCEAN,,216742
-121,35.94,16,3077,628,1479,536,3.3724,114600,<1H OCEAN,,180440
-117.14,33.23,11,4068,829,918,500,3.1272,281300,<1H OCEAN,,215675
-118.31,34.1,40,4984,2158,4828,2028,1.6903,350000,<1H OCEAN,,238459.04
-117.71,33.62,22,2520,387,1338,391,5.8898,242800,<1H OCEAN,,286602.03
-117.84,34.11,17,3499,621,1911,621,4.8894,191700,INLAND,,206884
-122.08,37.08,35,1541,297,791,277,4.425,204800,NEAR OCEAN,,242146.01
-118.43,34.17,37,1982,331,794,340,5.9275,336900,<1H OCEAN,,366031.06
-117.64,33.68,4,5687,970,2677,938,6.5069,243400,<1H OCEAN,,299318
-118.27,33.86,29,2587,489,2115,475,3.7466,168600,<1H OCEAN,,184773
-117.05,33.01,17,3430,425,1468,433,10.6186,429300,<1H OCEAN,,456546.55
-118.17,33.94,17,1145,209,499,202,4.6389,165500,<1H OCEAN,,184298
-122.28,37.8,52,96,31,191,34,0.75,162500,NEAR BAY,,167950.06
-122.28,37.53,15,5417,1199,2593,1098,4.8047,438000,NEAR OCEAN,,346689.16
-118.47,34.05,22,5215,1193,2048,1121,4.7009,500001,<1H OCEAN,,461951.57
-122.28,37.54,24,5114,1357,3169,1268,3.9699,293200,NEAR OCEAN,,307421.04
-122.03,37.35,25,3095,514,1251,507,5.5388,352100,<1H OCEAN,,328310
-117.24,32.81,33,1588,289,683,301,5.4103,332400,NEAR OCEAN,,347232.3
-122.29,37.89,52,3171,698,1498,696,3.1795,218200,NEAR BAY,,241529.01
-118.87,34.23,14,4242,746,1858,689,6.0145,287100,<1H OCEAN,,339968.07
-119.45,35.07,45,973,183,500,177,2.6389,30000,INLAND,,82366
-121.64,37.85,22,1999,415,967,320,4.4583,253900,INLAND,,194770
-120.01,34.54,30,2992,609,1288,465,3.9375,292900,NEAR OCEAN,,267566.02
-117.26,33.05,14,2323,373,1057,372,6.2513,240900,NEAR OCEAN,,307275.01
-122.31,38.32,35,3997,762,2074,703,3.285,138100,NEAR BAY,,150019
-119.35,36.33,14,1195,220,568,229,3.1486,105600,INLAND,,93028
-117.8,33.78,17,4138,805,2442,780,4.7804,242000,<1H OCEAN,,206586
-116.51,33.94,12,3369,780,1315,584,1.7388,66000,INLAND,,84541
-121.32,37.95,40,964,230,742,209,1.2625,43000,INLAND,,67246
-119.08,35.39,10,6435,1040,3242,1030,5.575,132200,INLAND,,158763
-116.96,32.79,17,5236,1325,3308,1233,2.3221,138800,<1H OCEAN,,134014
-118.21,34.11,32,2759,499,1661,533,4.3812,228200,<1H OCEAN,,259234.07
-117.8,33.68,8,2032,349,862,340,6.9133,274100,<1H OCEAN,,312873.01
-121.6,39.75,19,2888,591,984,499,1.9766,92600,INLAND,,78870
-117.3,34.1,44,589,130,504,137,1.775,63400,INLAND,,66517
-118.34,33.95,33,1923,459,1412,361,5.4359,194100,<1H OCEAN,,254841.01
-122.45,37.74,46,6429,1093,2535,1109,5.0887,335100,NEAR BAY,,385265.14
-121.76,36.91,23,1276,437,1359,376,1.9609,155000,<1H OCEAN,,150434
-118.33,34.04,52,2545,401,1004,372,3.6373,420000,<1H OCEAN,,204232.02
-122.54,37.7,36,3988,732,1793,708,4.2472,292500,NEAR OCEAN,,305982
-117.57,34.13,5,6135,879,2795,781,5.9369,225200,INLAND,,220752
-118.19,34.08,38,1241,298,1055,263,2.3409,115500,<1H OCEAN,,147912
-118.24,34.12,34,80,26,125,35,0.8907,154200,<1H OCEAN,,249348.08
-121.29,37.89,26,161,27,1542,30,5.7485,162500,INLAND,,223723
-122.43,37.66,43,1769,387,1102,377,4.5493,281500,NEAR OCEAN,,259276
-122.72,38.88,29,2781,,890,310,1.9906,96600,INLAND,,92327
-117.31,33.75,19,3173,678,2204,606,2.1484,129200,<1H OCEAN,,125789
-121.68,37.98,19,3388,599,1707,575,3.6411,162800,INLAND,,155279
-117.11,32.9,16,2043,388,705,352,4.4766,161500,<1H OCEAN,,176234
-117.64,34.08,37,2576,468,1284,428,3.3958,130400,INLAND,,128270
-122.1,37.61,35,2361,458,1727,467,4.5281,173600,NEAR BAY,,194905
-117.89,34.11,27,2434,535,1623,498,3.6875,140200,<1H OCEAN,,168162
-117.89,34.13,34,2159,386,1443,385,4.1995,147400,<1H OCEAN,,170045.01
-121.21,37.5,34,294,49,147,47,3,162500,INLAND,,168166
-120.85,37.78,15,3553,659,1684,611,3.3169,131200,INLAND,,133127
-117.93,34.08,36,1597,285,901,272,4.3947,197000,<1H OCEAN,,186824
-120.22,38.05,14,3803,689,1129,477,2.7188,137000,INLAND,,121974
-117.21,32.75,15,1716,702,914,672,1.0612,300000,NEAR OCEAN,,166816
-118.16,33.92,44,1368,277,899,271,3.5938,161300,<1H OCEAN,,174926
-119.2,34.18,22,6465,1397,2694,1370,2.9832,165600,NEAR OCEAN,,207631.01
-119.89,36.64,34,1422,237,716,222,2.975,90000,INLAND,,81091
-122.16,37.79,22,12842,2048,4985,1967,5.9849,371000,NEAR BAY,,293582.01
-118.4,34.03,36,1831,296,871,269,8.1484,500001,<1H OCEAN,,498720.96
